CASEID,REGION,METRO,MSASIZE,HH_SIZE,FAMINCOME,HH_NUMKIDS,HOUSETYPE,AGEYCHILD,HH_NUMADULTS,AGE,SEX,RACE,HISPAN,GENHEALTH,BMI,EDUC,EDUCYRS,SCHLCOLL,FULLPART,UHRSWORKT,HH_NUMOWNKIDS,PED,SED_EAT,FOODSHOP,SODA,STORE,EXFREQ,FASTFDFREQ,ENOUGHFD,ACT_CAREHH,ACT_CARENHH,ACT_EDUC,ACT_FOOD,ACT_HHACT,ACT_PURCH,ACT_RELIG,ACT_SOCIAL,ACT_SPORTS,ACT_VOL,ACT_WORK,ACT_SLEEPING
2.01E+13,4,2,4,3,15,0,1,NA,3,51,1,100,100,2,26.5,21,112,NA,1,60,0,105,0,2,1,NA,7,4,1,0,0,0,105,0,0,0,135,0,0,692,390
2.01E+13,4,1,5,3,12,1,1,17,2,59,2,100,100,2,23,31,214,NA,1,40,1,30,40,1,2,1,7,2,1,0,0,0,30,30,15,0,120,0,0,600,485
2.01E+13,4,2,3,4,10,0,1,NA,4,59,2,131,100,2,26.1,31,214,NA,NA,NA,0,40,0,3,NA,1,3,NA,1,0,0,0,40,372,45,0,133,0,0,0,780
2.01E+13,1,2,7,2,15,0,1,NA,2,26,2,100,100,2,NA,40,318,1,NA,NA,0,130,5,2,NA,NA,5,2,1,440,0,0,130,50,0,0,75,60,0,0,630
2.01E+13,3,2,6,4,15,2,1,7,2,43,1,100,100,3,29.3,42,320,1,1,40,2,30,60,2,2,NA,4,5,1,0,0,0,30,135,30,0,512,0,0,120,553
2.01E+13,4,2,5,1,13,0,1,NA,1,42,1,100,100,3,30,30,214,1,NA,NA,0,295,40,1,1,1,7,1,1,0,0,0,295,270,90,0,170,0,0,0,595
2.01E+13,4,1,4,4,16,2,1,1,2,59,1,100,100,4,30.8,40,216,NA,1,9995,2,120,0,3,NA,1,3,NA,1,285,0,0,120,0,0,60,180,0,0,0,480
2.01E+13,2,4,0,4,13,2,1,6,2,47,1,100,100,2,25.8,31,214,1,1,45,2,60,0,2,1,NA,NA,2,1,45,0,0,60,90,0,0,120,0,0,540,435
2.01E+13,4,4,0,2,7,0,1,NA,2,58,2,100,100,3,30.4,21,112,NA,2,34,0,105,235,1,2,3,7,1,1,0,0,0,105,260,70,0,305,100,0,0,410
2.01E+13,3,2,4,3,13,0,1,NA,3,59,1,110,100,3,33.4,42,320,NA,1,70,0,105,0,2,1,NA,NA,1,1,0,0,0,105,55,10,0,450,0,0,30,600
2.01E+13,2,2,7,2,15,0,1,NA,2,59,1,100,210,3,22.6,30,216,NA,1,40,0,120,0,3,NA,2,NA,2,2,0,5,0,120,60,157,0,195,0,0,0,600
2.01E+13,3,2,6,1,10,0,1,NA,1,56,2,110,100,3,NA,32,214,NA,1,40,0,105,0,1,NA,1,2,5,1,0,0,0,105,105,0,0,165,0,0,465,420
2.01E+13,3,1,3,2,11,0,1,NA,2,64,1,110,100,4,31.7,21,112,NA,NA,NA,0,5,5,2,1,NA,NA,NA,1,0,0,0,5,0,0,0,820,0,0,0,570
2.01E+13,2,1,7,5,3,1,1,16,4,53,1,100,210,3,23.5,21,112,NA,1,40,1,90,10,3,1,1,NA,NA,1,90,0,0,90,0,60,0,480,0,0,0,660
2.01E+13,3,2,5,1,7,0,1,NA,1,85,2,100,100,2,20.8,21,112,NA,2,13,0,48,15,1,2,1,4,1,1,0,0,0,48,145,0,0,270,105,0,0,600
2.01E+13,3,2,6,1,11,0,1,NA,1,51,2,110,100,2,29.5,32,214,NA,1,43,0,15,30,1,2,1,NA,3,1,0,0,0,15,0,0,0,135,0,0,600,510
2.01E+13,3,2,6,1,9,0,1,NA,1,85,2,100,100,1,20.1,30,214,NA,NA,NA,0,15,0,2,NA,NA,NA,NA,1,0,0,0,15,35,0,0,835,0,0,0,555
2.01E+13,2,4,0,1,8,0,1,NA,1,73,1,100,100,3,24.4,40,318,NA,2,25,0,60,15,1,1,2,4,NA,1,0,0,0,60,45,0,0,465,0,0,480,300
2.01E+13,4,1,5,4,16,1,1,1,3,42,2,100,100,2,28.1,40,216,4,NA,NA,1,40,5,1,1,1,NA,4,1,595,0,30,40,85,15,0,170,0,0,60,435
2.01E+13,3,2,7,5,11,3,1,10,2,41,2,100,210,4,23.8,40,216,1,1,40,3,60,0,1,NA,2,NA,1,1,410,0,0,60,60,0,0,400,0,60,0,420
2.01E+13,4,1,5,1,9,0,1,NA,1,73,2,110,100,3,34.1,30,215,NA,NA,NA,0,60,75,1,2,1,3,1,1,0,0,0,60,150,0,0,645,0,0,0,480
2.01E+13,3,1,5,2,16,0,1,NA,2,61,2,100,100,1,24.2,21,112,NA,1,60,0,215,5,1,2,1,4,5,1,0,0,0,0,0,0,285,80,0,0,525,450
2.01E+13,2,1,5,2,2,0,1,NA,2,57,1,110,100,3,18.8,31,214,NA,NA,NA,0,0,10,1,2,1,7,NA,1,90,0,0,0,480,30,0,360,0,0,0,420
2.01E+13,3,2,3,2,7,0,1,NA,2,45,1,100,100,2,26.6,21,112,5,1,40,0,20,0,1,NA,2,1,1,1,0,325,0,20,90,20,0,335,0,0,0,540
2.01E+13,1,1,7,4,11,1,1,8,3,51,1,131,100,5,30,40,216,NA,NA,NA,1,35,10,1,2,1,5,NA,1,220,0,0,35,80,0,0,500,110,0,0,480
2.01E+13,1,1,5,11,4,8,1,4,3,18,1,110,100,2,24.1,14,109,1,NA,NA,0,15,315,2,2,NA,7,NA,1,45,0,0,15,90,0,0,570,0,0,0,720
2.01E+13,3,4,0,3,6,0,1,NA,3,67,2,110,100,4,39.7,21,112,NA,NA,NA,0,45,5,1,NA,1,NA,NA,1,0,0,0,45,185,0,0,850,0,0,0,330
2.01E+13,3,2,2,1,2,0,1,NA,1,48,1,100,100,3,24.4,21,112,1,NA,NA,0,60,0,2,1,NA,4,NA,1,0,0,0,60,285,0,0,525,0,0,0,570
2.01E+13,4,1,3,5,15,1,1,3,4,47,2,100,100,3,NA,16,111,1,1,70,0,90,0,3,2,1,NA,1,1,0,0,0,90,445,0,0,355,0,0,0,435
2.01E+13,4,3,2,3,14,1,1,6,2,43,1,100,100,2,35.9,30,214,1,1,45,1,30,0,2,1,NA,3,1,1,75,0,0,30,0,0,0,419,0,0,90,785
2.01E+13,4,3,0,1,14,0,1,NA,1,69,1,201,100,1,23.7,31,214,NA,NA,NA,0,180,15,1,2,2,7,2,1,0,10,0,180,97,60,0,245,175,0,0,450
2.01E+13,3,2,3,5,15,2,1,12,3,45,2,100,100,2,26.6,40,216,1,1,40,2,45,10,1,2,1,7,3,1,0,0,0,45,120,0,0,530,0,15,0,615
2.01E+13,3,2,6,2,10,0,1,NA,2,67,2,110,100,4,30.8,30,215,NA,NA,NA,0,120,0,1,2,1,NA,NA,1,203,10,0,120,365,175,22,128,0,0,0,220
2.01E+13,3,4,0,4,11,2,1,8,2,32,2,100,100,2,41.2,40,216,1,1,50,2,59,0,1,NA,2,NA,5,1,10,0,0,59,75,1,0,170,0,0,495,493
2.01E+13,3,2,6,1,13,0,1,NA,1,41,1,100,240,2,30.7,41,319,5,1,40,0,50,0,1,NA,1,4,NA,1,0,0,0,50,300,0,0,0,60,0,480,480
2.01E+13,3,2,7,2,12,0,1,NA,2,47,2,100,230,4,27.3,32,214,1,1,40,0,135,10,3,1,1,5,2,1,0,0,0,135,60,0,0,135,0,0,485,560
2.01E+13,2,3,3,4,3,2,1,8,2,47,2,100,100,NA,NA,21,112,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,60,615,0,0,60,0,0,0,675
2.01E+13,3,4,0,3,11,0,5,NA,3,60,2,100,100,3,31.3,32,214,NA,1,40,0,105,30,2,NA,NA,3,4,1,0,0,0,105,30,0,0,435,0,0,400,415
2.01E+13,3,3,2,5,14,3,1,5,2,34,1,100,100,1,24.4,40,318,1,1,40,3,135,0,2,NA,NA,NA,6,1,63,0,0,135,210,0,0,0,0,0,317,605
2.01E+13,2,4,0,1,11,0,1,NA,1,39,1,100,100,1,31.1,30,214,1,1,84,0,0,30,1,2,1,8,12,1,0,0,0,0,2,0,0,0,0,0,1245,90
2.01E+13,4,4,0,2,5,0,1,NA,2,67,2,100,210,3,33,21,112,NA,NA,NA,0,90,0,1,NA,2,3,2,1,0,0,0,90,405,0,0,315,0,0,0,628
2.01E+13,4,2,5,4,9,3,1,3,1,34,2,100,100,3,17.1,30,112,1,1,40,3,30,10,1,2,3,NA,1,1,85,20,0,30,75,15,0,224,0,0,0,570
2.01E+13,4,1,5,2,9,0,1,NA,2,74,1,100,100,1,25.1,43,321,NA,NA,NA,0,180,0,3,NA,1,4,NA,1,0,0,0,180,150,0,0,330,120,0,0,570
2.01E+13,4,1,6,2,4,0,1,NA,2,45,1,100,210,4,22.7,30,214,1,NA,NA,0,120,0,3,1,2,1,4,1,0,0,0,120,0,4,0,330,0,0,0,664
2.01E+13,3,1,7,2,13,0,1,NA,2,43,1,100,100,1,31.9,41,318,1,2,20,0,90,0,1,2,1,6,NA,1,0,0,0,90,60,0,0,90,0,0,315,595
2.01E+13,4,4,0,2,6,0,1,NA,2,42,2,100,240,1,26.4,32,214,1,1,50,0,60,10,1,1,1,3,NA,1,0,0,0,60,228,0,0,255,0,0,263,540
2.01E+13,2,2,5,5,15,3,1,10,2,41,2,100,100,2,24.1,21,112,1,2,0,3,30,0,1,NA,1,3,2,1,250,0,0,30,225,0,0,205,60,0,0,585
2.01E+13,3,1,7,4,6,1,1,14,3,65,1,110,100,3,24.4,16,111,NA,NA,NA,1,80,0,1,1,1,NA,4,1,0,0,0,80,0,0,0,470,0,0,0,815
2.01E+13,3,2,3,1,7,0,1,NA,1,85,2,100,100,2,24,30,214,NA,NA,NA,0,75,20,2,NA,NA,NA,1,1,0,0,0,75,285,0,60,120,0,45,0,765
2.01E+13,4,3,5,2,6,0,1,NA,2,34,1,100,210,3,25.7,21,112,1,NA,NA,0,95,0,3,1,2,7,NA,2,0,120,0,95,35,15,0,307,0,0,0,666
2.01E+13,2,3,2,1,7,0,1,NA,1,59,2,100,100,NA,NA,21,112,NA,2,30,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,120,0,0,0,0,0,0,660
2.01E+13,2,4,0,5,9,3,1,6,2,38,1,100,100,1,27.8,32,214,1,1,50,3,75,0,2,1,NA,1,5,1,0,0,0,75,218,60,0,325,0,0,0,600
2.01E+13,3,2,4,2,14,0,1,NA,2,69,2,110,100,1,21.5,41,318,NA,NA,NA,0,30,10,3,2,1,5,2,1,0,0,0,30,20,30,108,558,45,120,0,395
2.01E+13,1,2,6,2,14,1,1,10,1,41,2,100,100,1,22.5,40,318,1,1,55,1,134,5,1,2,1,2,1,1,71,9,0,134,47,0,45,103,0,0,470,412
2.01E+13,2,2,5,3,16,0,1,NA,3,54,2,100,100,2,27.4,40,216,NA,1,40,0,45,10,3,1,2,3,2,1,0,0,0,45,210,0,0,495,0,0,0,690
2.01E+13,3,1,5,4,13,2,1,11,2,35,2,110,100,3,28.2,40,216,1,1,36,2,65,5,1,NA,2,NA,3,1,25,0,0,65,450,5,140,270,0,0,0,420
2.01E+13,4,1,6,1,12,0,1,NA,1,79,2,100,100,1,25.9,41,318,NA,NA,NA,0,90,0,1,2,1,3,2,1,0,0,0,90,30,0,0,600,0,0,0,645
2.01E+13,2,4,0,7,10,6,1,0,1,16,1,100,210,3,NA,14,109,3,NA,NA,0,0,15,2,1,NA,7,NA,1,0,0,353,0,0,0,0,474,0,0,0,600
2.01E+13,1,2,7,1,1,0,1,NA,1,85,2,100,100,3,24.1,20,111,NA,NA,NA,0,30,0,1,NA,1,NA,NA,1,0,330,0,30,0,0,0,540,0,0,0,540
2.01E+13,1,2,7,1,15,0,1,NA,1,38,2,131,100,1,22.5,42,320,1,1,40,0,87,5,1,2,1,3,1,2,0,0,0,87,0,0,0,50,0,0,563,678
2.01E+13,3,2,6,4,4,3,1,2,1,29,2,110,100,3,27.4,30,214,1,1,70,3,30,10,1,NA,1,3,2,1,45,0,0,30,45,0,0,60,0,0,900,135
2.01E+13,3,2,6,2,8,1,1,16,1,16,2,100,100,3,25,15,110,3,2,20,0,30,0,2,NA,NA,3,1,1,0,0,385,30,0,0,0,135,0,0,0,740
2.01E+13,3,1,7,5,14,2,1,1,3,32,1,100,250,2,31.3,31,214,1,1,50,2,65,6,3,1,2,7,10,1,0,0,0,30,55,0,0,145,0,0,580,480
2.01E+13,3,1,6,4,16,2,1,10,2,48,1,100,100,2,28.6,43,321,1,1,50,2,45,10,3,2,1,5,2,1,0,0,0,45,10,1,0,0,0,0,874,430
2.01E+13,2,2,5,5,16,3,1,1,2,47,1,100,100,2,24.3,42,320,1,1,50,3,180,30,2,NA,NA,1,3,1,85,0,0,180,60,140,0,426,0,0,20,480
2.01E+13,2,4,0,3,1,1,1,14,2,49,2,100,100,3,29,21,112,1,NA,NA,1,65,0,1,1,2,2,2,1,60,0,0,65,300,90,0,215,0,0,0,600
2.01E+13,4,3,2,3,14,1,1,17,2,17,2,100,100,3,25.8,16,111,3,NA,NA,0,30,0,2,NA,NA,4,1,1,0,60,120,30,0,0,0,10,355,0,0,729
2.01E+13,3,1,6,3,10,1,1,0,2,36,2,100,240,2,73.6,21,112,1,NA,NA,1,55,0,1,NA,1,4,1,1,100,55,0,55,213,0,0,312,0,0,0,660
2.01E+13,4,1,5,2,13,0,1,NA,2,74,1,100,210,2,25,41,319,NA,1,50,0,55,15,2,1,NA,5,1,1,0,24,0,55,0,71,185,426,15,0,0,450
2.01E+13,4,2,6,1,6,0,1,NA,1,78,2,131,100,4,22.5,40,317,NA,NA,NA,0,20,0,1,2,1,NA,NA,1,0,0,0,20,23,0,0,445,30,0,0,771
2.01E+13,3,2,7,4,7,3,1,1,1,26,2,100,250,3,27.4,31,215,1,1,40,3,90,20,1,NA,2,NA,6,1,70,0,0,90,60,0,0,130,0,0,470,450
2.01E+13,3,1,5,1,9,0,1,NA,1,70,2,100,100,4,28.3,40,216,NA,NA,NA,0,145,5,1,1,1,NA,1,1,0,0,0,145,145,0,0,465,0,0,0,685
2.01E+13,1,3,3,5,11,3,1,3,2,28,2,100,100,3,28.1,40,318,5,NA,NA,3,17,0,1,2,1,2,2,1,99,0,334,17,304,10,0,20,0,0,0,477
2.01E+13,3,2,7,3,13,0,1,NA,3,65,2,100,100,1,24.7,40,216,NA,1,40,0,50,0,3,NA,1,NA,2,1,0,105,0,50,257,45,0,257,0,0,0,680
2.01E+13,4,3,2,2,15,0,1,NA,2,58,2,100,100,1,25.8,40,216,NA,1,36,0,45,0,1,NA,1,1,NA,1,0,0,0,45,25,0,0,0,0,0,1080,240
2.01E+13,1,2,6,1,3,0,1,NA,1,58,1,100,100,3,38.4,21,112,NA,NA,NA,0,60,0,1,2,1,7,NA,1,0,0,0,60,120,0,0,680,0,0,0,465
2.01E+13,2,2,6,3,14,1,1,7,2,48,2,110,100,1,23.9,41,318,1,1,9995,1,30,20,1,2,1,4,1,1,95,0,0,30,15,0,30,80,0,0,550,450
2.01E+13,3,2,5,5,16,3,1,7,2,42,2,100,100,3,23.8,41,318,1,1,40,3,35,2,1,1,1,2,1,1,132,0,0,35,145,0,5,103,0,0,410,435
2.01E+13,4,1,6,2,15,0,1,NA,2,76,2,100,100,1,28.3,40,318,NA,NA,NA,0,210,60,1,2,1,4,2,1,7,221,0,210,255,40,0,70,110,0,0,468
2.01E+13,3,2,0,1,4,0,1,NA,1,44,1,100,100,5,27.6,16,111,1,NA,NA,0,10,15,1,2,1,NA,NA,2,0,0,0,10,10,0,0,760,0,0,0,660
2.01E+13,2,2,7,2,13,0,1,NA,2,62,2,110,100,4,25,30,214,NA,2,30,0,45,0,1,1,1,NA,3,1,0,0,0,45,0,0,0,900,0,0,0,405
2.01E+13,4,1,6,3,11,0,1,NA,3,65,1,131,100,4,19.5,40,216,NA,NA,NA,0,60,0,1,2,1,NA,1,1,0,0,0,60,150,0,0,360,0,0,0,823
2.01E+13,2,3,2,7,7,5,1,6,2,34,1,100,100,2,30,21,112,1,1,40,5,30,10,1,1,1,2,3,1,25,0,0,30,0,20,0,75,0,90,615,440
2.01E+13,4,2,6,2,13,0,1,NA,2,61,2,100,100,3,26.4,32,214,NA,1,9995,0,50,2,3,2,3,2,NA,1,0,0,0,50,395,0,0,115,0,0,295,555
2.01E+13,3,1,6,3,14,0,1,NA,3,53,2,100,210,3,25.7,20,111,NA,NA,NA,0,60,0,1,2,1,4,NA,1,0,0,0,60,320,5,0,265,0,0,0,400
2.01E+13,1,2,5,2,13,0,1,NA,2,22,1,100,100,3,24.3,40,216,1,1,40,0,60,20,2,1,NA,7,7,1,0,0,0,60,0,60,130,370,0,0,0,585
2.01E+13,3,3,3,2,7,0,1,NA,2,59,2,100,100,3,29.5,32,216,NA,1,40,0,60,0,1,2,1,3,3,2,0,296,0,70,90,60,0,210,0,0,0,443
2.01E+13,1,2,7,5,16,0,1,NA,5,52,1,100,100,1,27.8,40,216,NA,1,45,0,65,0,1,2,1,6,1,1,20,0,0,65,65,7,0,255,25,0,505,378
2.01E+13,1,2,7,2,5,0,1,NA,2,56,2,110,100,4,29.6,32,214,NA,1,37,0,130,0,1,NA,1,NA,NA,1,0,0,0,130,0,0,0,0,0,0,0,1005
2.01E+13,2,1,7,5,12,2,1,11,3,16,1,100,100,2,21.1,15,110,3,NA,NA,0,22,5,2,1,NA,3,2,1,0,0,0,22,6,5,0,790,0,0,0,583
2.01E+13,3,2,5,4,6,2,1,12,2,71,2,100,210,3,30.9,21,112,NA,NA,NA,0,140,10,2,NA,NA,7,NA,1,0,0,0,140,0,0,75,590,0,0,0,600
2.01E+13,1,1,7,6,13,1,1,4,4,38,1,131,100,2,24.4,16,111,1,1,9995,1,60,0,1,NA,1,3,NA,2,0,2,0,60,0,0,0,20,0,0,689,506
2.01E+13,3,4,0,5,16,3,1,11,2,41,1,100,100,3,35.3,40,216,1,1,55,3,0,30,2,1,NA,1,5,1,0,0,0,0,0,0,0,255,0,0,345,510
2.01E+13,3,2,7,5,14,3,1,7,2,42,1,100,100,3,38.4,40,216,1,1,50,3,2,0,2,1,NA,NA,4,1,27,0,0,2,0,0,0,150,0,120,488,408
2.01E+13,4,2,7,1,3,0,1,NA,1,64,2,100,240,2,25.1,32,214,NA,NA,NA,0,60,0,1,NA,1,7,NA,1,0,487,0,60,33,0,0,240,20,0,0,600
2.01E+13,1,2,7,1,16,0,1,NA,1,56,2,100,220,1,22.9,41,319,NA,1,40,0,60,0,1,2,1,NA,NA,1,0,0,188,60,20,0,0,135,0,0,444,498
2.01E+13,1,1,7,4,6,2,1,5,2,35,2,110,100,3,48.7,21,112,1,NA,NA,2,50,0,1,2,3,7,2,2,400,3,0,50,95,16,0,221,0,0,0,135
2.01E+13,4,1,5,1,6,0,1,NA,1,67,2,100,100,1,25.7,30,214,NA,NA,NA,0,0,30,1,2,1,NA,NA,1,0,0,0,0,630,0,0,0,0,0,0,690
2.01E+13,1,1,5,2,11,0,1,NA,2,76,1,110,100,NA,16.7,21,112,NA,NA,NA,0,65,0,2,NA,NA,NA,NA,1,0,0,0,65,20,0,140,420,0,0,0,660
2.01E+13,2,2,7,1,15,0,1,NA,1,63,2,100,100,3,21.6,40,318,NA,NA,NA,0,50,1,1,2,1,NA,1,1,0,5,0,50,35,370,60,90,0,0,0,540
2.01E+13,4,2,5,4,15,1,1,10,3,21,2,201,250,2,24.9,30,215,5,2,9995,0,185,10,1,1,1,7,1,1,0,1,0,205,15,0,0,84,0,0,0,630
2.01E+13,1,2,7,5,14,3,1,5,2,33,2,100,100,2,19.9,40,216,5,NA,NA,3,45,20,1,2,1,7,NA,1,53,0,90,45,80,115,0,106,135,0,0,465
2.01E+13,3,4,0,7,13,3,1,2,4,35,1,100,100,3,43,40,216,1,1,40,3,108,6,2,2,NA,5,NA,1,0,0,0,108,20,0,0,120,60,0,662,398
2.01E+13,2,2,3,2,11,0,1,NA,2,71,1,100,100,3,28.4,21,112,NA,NA,NA,0,180,0,1,1,1,4,NA,1,0,0,0,180,480,0,0,270,0,0,0,480
2.01E+13,1,1,7,4,3,0,1,NA,4,38,1,100,240,3,30.4,13,107,1,NA,NA,0,30,0,2,NA,NA,7,NA,2,0,0,0,30,0,0,180,554,0,0,0,660
2.01E+13,3,2,6,5,15,2,1,7,3,41,1,100,100,2,33.3,40,216,1,1,38,2,75,10,2,2,NA,NA,3,1,215,5,0,75,15,60,0,460,30,0,0,430
2.01E+13,3,4,0,3,13,1,1,17,2,17,1,100,100,2,23.1,15,110,3,NA,NA,0,25,0,2,NA,NA,6,2,2,0,0,0,25,2,0,0,758,100,0,0,535
2.01E+13,3,1,7,1,11,0,1,NA,1,25,2,100,100,3,19.8,21,112,1,1,40,0,220,0,1,NA,1,7,2,1,0,0,0,220,0,0,0,440,0,0,0,720
2.01E+13,1,2,7,5,15,3,1,10,2,55,1,100,100,1,20.8,41,319,NA,1,55,3,165,0,1,2,1,7,NA,1,90,0,0,165,165,60,0,200,0,0,270,450
2.01E+13,1,2,7,4,15,2,1,9,2,38,1,100,240,2,30.4,20,111,1,1,40,2,100,0,2,2,NA,3,1,1,305,0,0,100,145,0,0,228,0,0,0,570
2.01E+13,2,4,0,2,15,0,1,NA,2,62,1,100,100,4,33.7,43,321,NA,1,50,0,85,4,3,NA,2,3,1,1,0,0,0,85,30,10,0,130,0,0,565,510
2.01E+13,3,2,7,1,6,0,1,NA,1,85,2,100,100,4,30.1,30,213,NA,NA,NA,0,20,4,1,NA,1,NA,NA,1,0,0,0,20,6,0,0,948,0,0,0,120
2.01E+13,1,2,6,1,12,0,1,NA,1,32,2,100,100,3,42.9,40,216,1,1,40,0,12,0,1,NA,1,1,2,1,0,0,0,12,9,0,0,0,0,0,788,514
2.01E+13,4,1,5,1,5,0,1,NA,1,69,2,100,100,3,27.4,30,214,NA,NA,NA,0,60,0,1,2,2,NA,NA,1,0,0,0,60,70,0,0,470,0,0,0,840
2.01E+13,4,1,5,3,16,1,1,3,2,39,1,131,100,3,23.7,40,216,1,1,55,1,60,5,2,2,NA,3,1,1,30,0,0,60,5,0,0,240,15,0,520,480
2.01E+13,3,1,6,7,9,5,1,3,2,40,1,120,210,3,26.6,14,109,1,1,40,5,45,10,2,NA,NA,2,2,1,0,0,0,45,45,0,0,315,0,0,465,450
2.01E+13,4,2,5,1,13,0,1,NA,1,71,1,100,100,2,22.9,41,318,NA,NA,NA,0,120,0,1,2,2,7,1,1,0,0,0,120,480,0,0,180,0,0,0,570
2.01E+13,2,1,6,5,15,3,1,0,2,37,1,100,240,2,24.3,41,318,1,1,60,3,60,5,2,2,NA,NA,1,1,57,0,0,60,34,5,0,0,0,0,664,440
2.01E+13,4,1,7,3,16,1,1,1,2,40,2,131,100,2,21,43,321,1,1,45,1,120,0,2,NA,NA,NA,2,1,135,0,0,120,150,10,0,205,0,0,30,480
2.01E+13,1,2,7,2,16,0,1,NA,2,70,2,131,100,3,30.2,43,321,NA,2,16,0,210,0,2,NA,NA,NA,NA,1,0,0,0,210,60,0,90,330,0,0,120,360
2.01E+13,3,2,6,1,9,0,1,NA,1,74,2,100,100,2,26.6,21,112,NA,NA,NA,0,80,0,1,2,1,NA,NA,1,0,0,0,80,375,120,0,155,0,0,0,540
2.01E+13,3,1,5,7,15,3,1,3,4,41,2,100,210,3,32.6,42,320,1,1,50,3,155,60,1,2,1,NA,1,1,30,0,0,155,0,0,0,430,0,0,0,570
2.01E+13,1,2,7,3,7,1,1,16,2,16,2,110,100,2,27.4,16,111,3,NA,NA,0,45,30,2,2,NA,3,NA,1,0,0,380,45,0,0,0,325,0,0,0,460
2.01E+13,3,2,6,1,8,0,1,NA,1,65,1,110,100,3,28.4,30,214,NA,1,9995,0,30,30,1,1,1,7,7,1,0,0,0,30,0,0,0,515,0,0,90,600
2.01E+13,3,1,0,9,7,4,1,1,2,30,2,100,100,NA,NA,15,110,1,1,37,4,NA,NA,NA,NA,NA,NA,NA,NA,15,0,0,10,270,15,0,0,0,0,0,810
2.01E+13,1,1,7,5,11,1,1,1,4,60,2,110,220,3,28.3,17,112,NA,1,9995,0,30,5,1,2,3,NA,NA,1,4,0,0,30,190,10,0,214,0,0,297,525
2.01E+13,2,1,5,5,7,2,1,3,3,38,2,100,210,3,25.2,40,216,1,NA,NA,2,120,10,1,2,1,NA,NA,1,115,7,0,120,243,180,0,60,0,0,0,560
2.01E+13,3,4,0,1,5,0,1,NA,1,45,1,110,100,2,32.9,21,112,1,1,40,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,775,625
2.01E+13,4,3,2,8,16,6,1,3,2,33,2,100,100,1,20.4,21,112,1,NA,NA,6,205,10,1,2,3,4,3,1,179,15,0,205,15,185,0,0,0,0,0,340
2.01E+13,4,3,2,2,10,0,1,NA,2,70,2,100,100,5,34.3,21,112,NA,NA,NA,0,120,0,2,NA,NA,NA,1,1,0,0,0,120,60,0,0,210,0,0,0,660
2.01E+13,3,2,3,3,14,0,1,NA,3,46,2,100,100,2,25.7,21,112,1,2,32,0,80,15,1,NA,2,NA,3,1,0,0,0,80,60,0,0,245,0,145,0,745
2.01E+13,4,2,4,7,14,2,1,1,5,30,1,131,100,3,25.1,21,112,1,1,40,2,80,10,3,1,1,1,4,1,0,0,0,80,0,0,0,590,60,0,0,660
2.01E+13,3,1,5,1,10,0,1,NA,1,65,1,100,100,4,25.6,40,216,NA,NA,NA,0,30,30,1,2,2,NA,NA,1,0,311,0,30,64,20,0,579,0,0,0,380
2.01E+13,2,2,5,3,15,1,1,0,2,30,1,100,100,1,23,43,321,1,1,40,1,140,5,1,2,1,4,1,1,30,0,0,140,180,0,0,140,0,0,370,390
2.01E+13,1,1,7,2,12,0,1,NA,1,40,1,110,100,2,30.3,30,215,1,1,40,0,30,3,2,2,NA,1,3,1,0,0,0,30,0,0,0,450,45,0,474,300
2.01E+13,4,2,6,5,14,1,1,5,4,33,1,100,250,3,29.4,17,112,1,1,40,0,20,0,2,2,NA,1,7,1,0,0,0,20,0,10,0,420,240,0,0,620
2.01E+13,3,2,6,2,1,0,1,NA,2,68,1,100,100,4,31,30,213,NA,NA,NA,0,120,0,2,NA,NA,2,3,1,0,0,0,120,330,0,0,330,0,0,0,660
2.01E+13,4,1,6,3,13,1,1,2,2,31,1,100,100,3,25.9,40,216,1,1,35,1,87,5,1,2,1,1,2,1,90,0,0,87,0,0,0,230,30,0,463,445
2.01E+13,4,4,0,4,13,2,1,1,2,32,2,100,100,2,20.6,30,213,1,1,37,2,140,5,1,NA,1,4,NA,1,90,0,170,140,0,0,0,20,0,0,450,440
2.01E+13,2,4,0,1,10,0,1,NA,1,53,2,100,100,3,33.3,21,112,NA,1,40,0,20,20,1,2,1,2,1,1,0,0,0,20,200,150,0,240,0,0,0,630
2.01E+13,1,1,7,5,14,3,1,10,2,42,1,100,100,NA,NA,40,216,1,1,9995,3,NA,NA,NA,NA,NA,NA,NA,NA,120,0,0,85,30,0,0,120,0,0,375,300
2.01E+13,1,1,6,3,10,0,1,NA,3,70,2,131,100,4,24.6,41,318,NA,NA,NA,0,135,0,2,NA,NA,NA,NA,1,0,0,0,135,180,0,0,240,0,0,0,509
2.01E+13,2,1,7,1,10,0,1,NA,1,43,1,100,210,1,36.9,32,214,1,1,40,0,45,5,1,NA,1,7,NA,1,0,0,0,45,310,0,0,315,0,0,0,600
2.01E+13,3,2,4,4,9,0,1,NA,4,25,2,100,100,2,NA,30,216,5,NA,NA,0,45,75,3,1,1,3,1,1,0,0,745,45,0,0,0,150,0,0,0,488
2.01E+13,3,1,6,2,16,0,1,NA,2,29,2,131,100,2,21.9,42,320,1,1,50,0,130,0,1,2,1,5,NA,1,0,0,0,130,60,50,0,480,220,0,5,430
